Nombre_Fichero,Clase,Tiempo_Deteccion,Array_Resultado
2019_12_14_23_22_56_000_010002-trim722-crop-360p.mp4,1,0.44,"{'num_frames_deteccion': 11, 'variabilidad': 1.2264150943396226, 'max_contorno': 32.5, 'min_contorno': 26.5, 'estelaH': 1.6, 'estelaV': 0.875, 'estela': 1.6, 'R2': 0.9714698721850272}"
2019_12_15_04_31_24_000_010006-trim1062-crop-360p.mp4,1,0.44,"{'num_frames_deteccion': 11, 'variabilidad': 1.9433962264150944, 'max_contorno': 51.5, 'min_contorno': 26.5, 'estelaH': 1.7142857142857142, 'estelaV': 0.8571428571428571, 'estela': 1.7142857142857142, 'R2': 0.9993273911929427}"
2019_12_15_04_34_12_000_010004-trim265-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_04_34_13_000_010003-trim243-crop-360p.mp4,1,0.36,"{'num_frames_deteccion': 9, 'variabilidad': 1.3076923076923077, 'max_contorno': 34.0, 'min_contorno': 26.0, 'estelaH': 1.1666666666666667, 'estelaV': 1.1666666666666667, 'estela': 1.1666666666666667, 'R2': 0.9976163100479539}"
2019_12_15_04_43_13_000_010004-trim1204-crop-360p.mp4,1,0.24,"{'num_frames_deteccion': 6, 'variabilidad': 1.4696969696969697, 'max_contorno': 48.5, 'min_contorno': 33.0, 'estelaH': 1.4285714285714286, 'estelaV': 0.8888888888888888, 'estela': 1.4285714285714286, 'R2': 0.9890952928927612}"
2019_12_15_04_44_06_000_010001-trim295-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_04_51_06_000_010001-trim1295-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_04_51_11_000_010002-trim1176-crop-360p.mp4,1,0.04,"{'num_frames_deteccion': 1, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_04_52_24_000_010005-trim1004-crop-360p.mp4,1,0.44,"{'num_frames_deteccion': 11, 'variabilidad': 2.0142857142857142, 'max_contorno': 70.5, 'min_contorno': 35.0, 'estelaH': 2.1666666666666665, 'estelaV': 1.0, 'estela': 2.1666666666666665, 'R2': 0.9995507183458361}"
2019_12_15_04_52_24_000_010005-trim1156-crop-360p.mp4,1,0.52,"{'num_frames_deteccion': 13, 'variabilidad': 2.0, 'max_contorno': 55.0, 'min_contorno': 27.5, 'estelaH': 1.8333333333333333, 'estelaV': 0.8571428571428571, 'estela': 1.8333333333333333, 'R2': 0.9865202332660268}"
2019_12_15_04_55_13_000_010004-trim403-crop-360p.mp4,1,0.52,"{'num_frames_deteccion': 13, 'variabilidad': 5.507042253521127, 'max_contorno': 195.5, 'min_contorno': 35.5, 'estelaH': 1.5333333333333334, 'estelaV': 1.6666666666666667, 'estela': 1.6666666666666667, 'R2': 0.9956712095740737}"
2019_12_15_04_55_25_000_010006-trim89-crop-360p.mp4,1,0.24,"{'num_frames_deteccion': 6, 'variabilidad': 1.8615384615384616, 'max_contorno': 60.5, 'min_contorno': 32.5, 'estelaH': 1.5714285714285714, 'estelaV': 1.0, 'estela': 1.5714285714285714, 'R2': 0.9864130434782609}"
2019_12_15_04_56_24_000_010005-trim509-crop-360p.mp4,1,0.28,"{'num_frames_deteccion': 7, 'variabilidad': 1.4, 'max_contorno': 35.0, 'min_contorno': 25.0, 'estelaH': 1.8, 'estelaV': 0.75, 'estela': 1.8, 'R2': 0.7047473714486593}"
2019_12_15_05_02_07_000_010001-trim706-crop-360p.mp4,1,0.28,"{'num_frames_deteccion': 7, 'variabilidad': 1.3518518518518519, 'max_contorno': 36.5, 'min_contorno': 27.0, 'estelaH': 1.3333333333333333, 'estelaV': 0.875, 'estela': 1.3333333333333333, 'R2': 0.9950829991412443}"
2019_12_15_05_02_14_000_010003-trim43-crop-360p.mp4,1,0.12,"{'num_frames_deteccion': 3, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_03_25_000_010006-trim335-crop-360p.mp4,1,0.28,"{'num_frames_deteccion': 7, 'variabilidad': 1.4912280701754386, 'max_contorno': 42.5, 'min_contorno': 28.5, 'estelaH': 1.4285714285714286, 'estelaV': 1.0, 'estela': 1.4285714285714286, 'R2': 0.9978720609634459}"
2019_12_15_05_04_24_000_010005-trim319-crop-360p.mp4,1,0.08,"{'num_frames_deteccion': 2, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_05_11_000_010002-trim1128-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_05_15_000_010003-trim1295-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_05_25_000_010006-trim209-crop-360p.mp4,1,1.0,"{'num_frames_deteccion': 25, 'variabilidad': 3.6296296296296298, 'max_contorno': 98.0, 'min_contorno': 27.0, 'estelaH': 1.1666666666666667, 'estelaV': 1.1428571428571428, 'estela': 1.1666666666666667, 'R2': 0.9998997751509108}"
2019_12_15_05_05_25_000_010006-trim382-crop-360p.mp4,1,0.2,"{'num_frames_deteccion': 5, 'variabilidad': 1.106060606060606, 'max_contorno': 36.5, 'min_contorno': 33.0, 'estelaH': 1.1428571428571428, 'estelaV': 1.0, 'estela': 1.1428571428571428, 'R2': 0.9982577200180612}"
2019_12_15_05_06_15_000_010003-trim693-crop-360p.mp4,1,0.04,"{'num_frames_deteccion': 1, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_08_12_000_010002-trim724-crop-360p.mp4,1,0.52,"{'num_frames_deteccion': 13, 'variabilidad': 1.532258064516129, 'max_contorno': 47.5, 'min_contorno': 31.0, 'estelaH': 1.2857142857142858, 'estelaV': 1.0, 'estela': 1.2857142857142858, 'R2': 0.9995776509976053}"
2019_12_15_05_09_15_000_010003-trim938-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_10_07_000_010001-trim1070-crop-360p.mp4,1,0.56,"{'num_frames_deteccion': 14, 'variabilidad': 1.5142857142857142, 'max_contorno': 53.0, 'min_contorno': 35.0, 'estelaH': 1.375, 'estelaV': 0.9, 'estela': 1.375, 'R2': 0.9986033144699002}"
2019_12_15_05_10_24_000_010005-trim1171-crop-360p.mp4,1,0.64,"{'num_frames_deteccion': 16, 'variabilidad': 1.7592592592592593, 'max_contorno': 47.5, 'min_contorno': 27.0, 'estelaH': 2.0, 'estelaV': 0.8571428571428571, 'estela': 2.0, 'R2': 0.47073991425358463}"
2019_12_15_05_10_24_000_010005-trim146-crop-360p.mp4,1,0.28,"{'num_frames_deteccion': 7, 'variabilidad': 1.2592592592592593, 'max_contorno': 34.0, 'min_contorno': 27.0, 'estelaH': 1.8, 'estelaV': 0.75, 'estela': 1.8, 'R2': 0.7999134760977719}"
2019_12_15_05_11_07_000_010001-trim106-crop-360p.mp4,1,0.8,"{'num_frames_deteccion': 20, 'variabilidad': 2.1076923076923078, 'max_contorno': 68.5, 'min_contorno': 32.5, 'estelaH': 1.5, 'estelaV': 1.0, 'estela': 1.5, 'R2': 0.9992309511743032}"
2019_12_15_05_11_14_000_010004-trim191-crop-360p.mp4,1,0.4,"{'num_frames_deteccion': 10, 'variabilidad': 1.981818181818182, 'max_contorno': 54.5, 'min_contorno': 27.5, 'estelaH': 1.4285714285714286, 'estelaV': 0.8888888888888888, 'estela': 1.4285714285714286, 'R2': 0.9964596517138556}"
2019_12_15_05_11_15_000_010003-trim171-crop-360p.mp4,1,0.16,"{'num_frames_deteccion': 4, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_14_14_000_010004-trim1072-crop-360p.mp4,1,0.08,"{'num_frames_deteccion': 2, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_14_15_000_010003-trim1046-crop-360p.mp4,1,0.32,"{'num_frames_deteccion': 8, 'variabilidad': 1.2982456140350878, 'max_contorno': 37.0, 'min_contorno': 28.5, 'estelaH': 1.0, 'estelaV': 1.4285714285714286, 'estela': 1.4285714285714286, 'R2': 0.9962327829828403}"
2019_12_15_05_15_25_000_010005-trim0-crop-360p.mp4,1,0.2,"{'num_frames_deteccion': 5, 'variabilidad': 1.3703703703703705, 'max_contorno': 37.0, 'min_contorno': 27.0, 'estelaH': 1.8, 'estelaV': 0.8571428571428571, 'estela': 1.8, 'R2': 0.9410532003063401}"
2019_12_15_05_18_12_000_010002-trim1233-crop-360p.mp4,1,0.08,"{'num_frames_deteccion': 2, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_19_07_000_010001-trim253-crop-360p.mp4,1,0.56,"{'num_frames_deteccion': 14, 'variabilidad': 2.537037037037037, 'max_contorno': 68.5, 'min_contorno': 27.0, 'estelaH': 1.3333333333333333, 'estelaV': 1.1666666666666667, 'estela': 1.3333333333333333, 'R2': 0.9997333445790831}"
2019_12_15_05_19_15_000_010003-trim1249-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_20_25_000_010005-trim1273-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_20_26_000_010006-trim0-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_21_14_000_010004-trim43-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_24_15_000_010003-trim1114-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_28_25_000_010005-trim1416-crop-360p.mp4,1,0.4,"{'num_frames_deteccion': 10, 'variabilidad': 1.9803921568627452, 'max_contorno': 50.5, 'min_contorno': 25.5, 'estelaH': 1.8333333333333333, 'estelaV': 0.8571428571428571, 'estela': 1.8333333333333333, 'R2': 0.9979475220021632}"
2019_12_15_05_29_16_000_010003-trim0-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_30_08_000_010001-trim129-crop-360p.mp4,1,0.56,"{'num_frames_deteccion': 14, 'variabilidad': 2.838709677419355, 'max_contorno': 88.0, 'min_contorno': 31.0, 'estelaH': 2.125, 'estelaV': 1.0, 'estela': 2.125, 'R2': 0.9959677014475777}"
2019_12_15_05_30_13_000_010002-trim11-crop-360p.mp4,1,0.76,"{'num_frames_deteccion': 19, 'variabilidad': 1.8045977011494252, 'max_contorno': 78.5, 'min_contorno': 43.5, 'estelaH': 1.0909090909090908, 'estelaV': 1.5714285714285714, 'estela': 1.5714285714285714, 'R2': 0.998888373792754}"
2019_12_15_05_31_13_000_010002-trim10-crop-360p.mp4,1,0.08,"{'num_frames_deteccion': 2, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_31_15_000_010004-trim403-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_32_08_000_010001-trim1110-crop-360p.mp4,1,0.68,"{'num_frames_deteccion': 17, 'variabilidad': 2.3207547169811322, 'max_contorno': 61.5, 'min_contorno': 26.5, 'estelaH': 1.375, 'estelaV': 1.1666666666666667, 'estela': 1.375, 'R2': 0.9982205813876138}"
2019_12_15_05_32_25_000_010005-trim676-crop-360p.mp4,1,0.48,"{'num_frames_deteccion': 12, 'variabilidad': 1.4857142857142858, 'max_contorno': 52.0, 'min_contorno': 35.0, 'estelaH': 2.0, 'estelaV': 0.6666666666666666, 'estela': 2.0, 'R2': 0.9198808452539796}"
2019_12_15_05_37_16_000_010003-trim250-crop-360p.mp4,1,0.08,"{'num_frames_deteccion': 2, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_39_15_000_010004-trim382-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_40_13_000_010002-trim654-crop-360p.mp4,1,0.12,"{'num_frames_deteccion': 3, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_40_27_000_010006-trim304-crop-360p.mp4,1,0.08,"{'num_frames_deteccion': 2, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_42_16_000_010003-trim191-crop-360p.mp4,1,0.12,"{'num_frames_deteccion': 3, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_43_08_000_010001-trim1374-crop-360p.mp4,1,0.6,"{'num_frames_deteccion': 15, 'variabilidad': 1.8, 'max_contorno': 49.5, 'min_contorno': 27.5, 'estelaH': 1.4285714285714286, 'estelaV': 0.875, 'estela': 1.4285714285714286, 'R2': 0.9996577148086442}"
2019_12_15_05_47_16_000_010003-trim462-crop-360p.mp4,1,0.12,"{'num_frames_deteccion': 3, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_49_16_000_010004-trim621-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_49_17_000_010003-trim160-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_49_17_000_010003-trim600-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_50_13_000_010002-trim1362-crop-360p.mp4,1,0.28,"{'num_frames_deteccion': 7, 'variabilidad': 1.5421686746987953, 'max_contorno': 64.0, 'min_contorno': 41.5, 'estelaH': 1.125, 'estelaV': 1.0, 'estela': 1.125, 'R2': 0.9969816460538593}"
2019_12_15_05_51_09_000_010001-trim0-crop-360p.mp4,1,0.28,"{'num_frames_deteccion': 7, 'variabilidad': 1.8076923076923077, 'max_contorno': 47.0, 'min_contorno': 26.0, 'estelaH': 1.8333333333333333, 'estelaV': 0.8571428571428571, 'estela': 1.8333333333333333, 'R2': 0.9752380952380953}"
2019_12_15_05_51_16_000_010004-trim870-crop-360p.mp4,1,0.6,"{'num_frames_deteccion': 15, 'variabilidad': 1.6885245901639345, 'max_contorno': 51.5, 'min_contorno': 30.5, 'estelaH': 1.6666666666666667, 'estelaV': 1.0, 'estela': 1.6666666666666667, 'R2': 0.9971114070073872}"
2019_12_15_05_51_17_000_010003-trim543-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_52_17_000_010003-trim229-crop-360p.mp4,1,0.16,"{'num_frames_deteccion': 4, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_52_17_000_010003-trim737-crop-360p.mp4,1,0.48,"{'num_frames_deteccion': 12, 'variabilidad': 1.4, 'max_contorno': 35.0, 'min_contorno': 25.0, 'estelaH': 1.8, 'estelaV': 0.75, 'estela': 1.8, 'R2': 0.9917272333232523}"
2019_12_15_05_55_09_000_010001-trim0-crop-360p.mp4,1,0.16,"{'num_frames_deteccion': 4, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_55_17_000_010003-trim871-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_05_57_14_000_010002-trim660-crop-360p.mp4,1,0.64,"{'num_frames_deteccion': 16, 'variabilidad': 1.5576923076923077, 'max_contorno': 40.5, 'min_contorno': 26.0, 'estelaH': 1.2857142857142858, 'estelaV': 1.0, 'estela': 1.2857142857142858, 'R2': 0.9979414805849266}"
2019_12_15_06_12_14_000_010002-trim58-crop-360p.mp4,1,0.8,"{'num_frames_deteccion': 20, 'variabilidad': 3.396551724137931, 'max_contorno': 98.5, 'min_contorno': 29.0, 'estelaH': 1.6666666666666667, 'estelaV': 1.0, 'estela': 1.6666666666666667, 'R2': 0.9863796508076316}"
2019_12_15_06_16_17_000_010004-trim1379-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_07_35_13_000_010001-trim1293-crop-360p.mp4,1,0.24,"{'num_frames_deteccion': 6, 'variabilidad': 1.8928571428571428, 'max_contorno': 53.0, 'min_contorno': 28.0, 'estelaH': 2.0, 'estelaV': 0.8571428571428571, 'estela': 2.0, 'R2': 0}"
2019_12_15_07_40_21_000_010004-trim265-crop-360p.mp4,1,0.76,"{'num_frames_deteccion': 19, 'variabilidad': 2.1296296296296298, 'max_contorno': 57.5, 'min_contorno': 27.0, 'estelaH': 1.7142857142857142, 'estelaV': 1.0, 'estela': 1.7142857142857142, 'R2': 0.11245163917735697}"
2019_12_15_07_47_22_000_010003-trim78-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_08_12_15_000_010001-trim916-crop-360p.mp4,1,0.2,"{'num_frames_deteccion': 5, 'variabilidad': 1.4210526315789473, 'max_contorno': 40.5, 'min_contorno': 28.5, 'estelaH': 1.8333333333333333, 'estelaV': 0.6666666666666666, 'estela': 1.8333333333333333, 'R2': 0.8867790878347498}"
2019_12_15_08_12_34_000_010006-trim451-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_08_13_33_000_010005-trim1090-crop-360p.mp4,1,0.12,"{'num_frames_deteccion': 3, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_08_17_33_000_010005-trim1224-crop-360p.mp4,1,0.68,"{'num_frames_deteccion': 17, 'variabilidad': 1.7297297297297298, 'max_contorno': 64.0, 'min_contorno': 37.0, 'estelaH': 1.3333333333333333, 'estelaV': 1.125, 'estela': 1.3333333333333333, 'R2': 0.9998572898683361}"
2019_12_15_08_18_15_000_010001-trim160-crop-360p.mp4,1,0.68,"{'num_frames_deteccion': 17, 'variabilidad': 2.9272727272727272, 'max_contorno': 80.5, 'min_contorno': 27.5, 'estelaH': 1.875, 'estelaV': 1.3333333333333333, 'estela': 1.875, 'R2': 0.9998407383667636}"
2019_12_15_08_18_34_000_010006-trim1423-crop-360p.mp4,1,0.32,"{'num_frames_deteccion': 8, 'variabilidad': 3.8846153846153846, 'max_contorno': 101.0, 'min_contorno': 26.0, 'estelaH': 2.111111111111111, 'estelaV': 1.1666666666666667, 'estela': 2.111111111111111, 'R2': 0.9984562624642757}"
2019_12_15_08_19_15_000_010001-trim388-crop-360p.mp4,1,0.48,"{'num_frames_deteccion': 12, 'variabilidad': 2.78, 'max_contorno': 139.0, 'min_contorno': 50.0, 'estelaH': 1.0, 'estelaV': 1.8, 'estela': 1.8, 'R2': 0.9996355397701993}"
2019_12_15_08_22_16_000_010001-trim414-crop-360p.mp4,1,0.48,"{'num_frames_deteccion': 12, 'variabilidad': 2.3454545454545452, 'max_contorno': 64.5, 'min_contorno': 27.5, 'estelaH': 1.8571428571428572, 'estelaV': 0.75, 'estela': 1.8571428571428572, 'R2': 0.9537205423613296}"
2019_12_15_08_22_33_000_010005-trim0-crop-360p.mp4,1,0.4,"{'num_frames_deteccion': 10, 'variabilidad': 1.9636363636363636, 'max_contorno': 54.0, 'min_contorno': 27.5, 'estelaH': 1.1428571428571428, 'estelaV': 1.0, 'estela': 1.1428571428571428, 'R2': 0.9989901164318941}"
2019_12_15_08_23_20_000_010002-trim1094-crop-360p.mp4,1,0.32,"{'num_frames_deteccion': 8, 'variabilidad': 1.4814814814814814, 'max_contorno': 40.0, 'min_contorno': 27.0, 'estelaH': 2.2, 'estelaV': 0.6666666666666666, 'estela': 2.2, 'R2': 0.9840901720983021}"
2019_12_15_08_23_24_000_010003-trim1015-crop-360p.mp4,1,0.44,"{'num_frames_deteccion': 11, 'variabilidad': 1.8823529411764706, 'max_contorno': 48.0, 'min_contorno': 25.5, 'estelaH': 1.6666666666666667, 'estelaV': 0.875, 'estela': 1.6666666666666667, 'R2': 0.999802166925796}"
2019_12_15_08_29_24_000_010003-trim1422-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_08_30_21_000_010002-trim1-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_08_30_23_000_010004-trim1315-crop-360p.mp4,1,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_08_55_25_000_010003-trim899-crop-360p.mp4,1,0.08,"{'num_frames_deteccion': 2, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2019_12_15_09_37_24_000_010002-trim0-crop-360p.mp4,1,0.28,"{'num_frames_deteccion': 7, 'variabilidad': 1.6607142857142858, 'max_contorno': 46.5, 'min_contorno': 28.0, 'estelaH': 1.8, 'estelaV': 0.7777777777777778, 'estela': 1.8, 'R2': 0.9901170070808674}"
